name,id,smiles,formula
quetiapine fumarate,DB01224,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,C21H25N3O2S
quinidine,DB00908,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,C20H24N2O2
quinine,DB00468,COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,C20H24N2O2
r warfarin,DB00682,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,C19H16O4
r(+) warfarin,DB00682,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,C19H16O4
r- warfarin,DB00682,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,C19H16O4
r-warfarin,DB08496,CC(=O)C[C@H](C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,C19H16O4
ranitidine,DB00863,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C,C13H22N4O3S
ribavirin,DB00811,C1=NC(=NN1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N,C8H12N4O5
riboflavin,DB00140,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO)O)O)O,C17H20N4O6
rifabutin,DB00615,C[C@H]1/C=C/C=C(\C(=O)N=C2C(=C3C(=C4C2=NC5(N4)CCN(CC5)CC(C)C)C6=C(C(=C3O)C)O[C@@](C6=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)O)/C,C46H62N4O11
rifampicin,DB01045,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C=N/N5CCN(CC5)C)/C,C43H58N4O12
rifampin,DB01045,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C=N/N5CCN(CC5)C)/C,C43H58N4O12
rimantadine hcl,DB00478,CC(C12CC3CC(C1)CC(C3)C2)N,C12H21N
ritonavir,DB00503,CC(C)C1=NC(=CS1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C[C@@H]([C@H](CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,C37H48N6O5S2
rivastigmine,DB00989,CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C,C14H22N2O2
rofecoxib,DB00533,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3,C17H14O4S
ropivacaine,DB00296,CCCN1CCCC[C@H]1C(=O)NC2=C(C=CC=C2C)C,C17H26N2O
s warfarin,DB00682,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,C19H16O4
s(-) warfarin,DB00682,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,C19H16O4
s(-)warfarin,DB00682,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,C19H16O4
s- warfarin,DB00682,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,C19H16O4
s-ketamine,DB11823,CN[C@@]1(CCCCC1=O)C2=CC=CC=C2Cl,C13H16ClNO
s-warfarin,DB14055,CC(=O)C[C@@H](C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,C19H16O4
salicylic acid,DB00645,CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2,C18H27NO2
smx,DB01015,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,C10H11N3O3S
saquinavir,DB01232,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@H]([C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O,C38H50N6O5
scopolamine,DB00747,CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4,C17H21NO4
selegiline,DB01037,C[C@H](CC1=CC=CC=C1)N(C)CC#C,C13H17N
sertraline,DB01104,CN[C@H]1CC[C@H](C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,C17H17Cl2N
sildenafil,DB00203,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C,C22H30N6O4S
sildenafil citrate,DB00203,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C,C22H30N6O4S
simvastatin,DB00641,CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,C25H38O5
sirolimus,DB00877,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)/C)O)OC)C)C)/C)OC,C51H79NO13
sodium iodide,DB09420,[123I-],I
sodium pertechnetate tc99m,,,
sodium cephalothin,DB00456,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O,C16H16N2O6S2
sodium thiosulfate,DB09499,OS(=O)(=S)O,H2O3S2
somatrem,DB09098,,C995H1537N263O301S8
somatropin,DB00052,,C990H1532N262O300S7
soriatane,DB00459,CC1=CC(=C(C(=C1/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C)C)C)OC,C21H26O3
spermine,DB00127,C(CCNCCCN)CNCCCN,C10H26N4
stavudine,DB00649,CC1=CN(C(=O)NC1=O)[C@H]2C=C[C@H](O2)CO,C10H12N2O4
streptokinase,DB00086,,C2100H3278N566O669S4
streptozocin,DB00428,CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O)N=O,C8H15N3O7
sucralfate,DB00364,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)COS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])COS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al].O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Al],C12H35Al9O55S8
sulfacetamide,DB00634,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,C8H10N2O3S
sulfamethizole,DB00576,CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N,C9H10N4O2S2
sulfamethoxazole,DB01015,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,C10H11N3O3S
sulfapyridine,DB00891,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,C11H11N3O2S
sulfoxone,DB01145,C1=CC(=CC=C1NCS(=O)O)S(=O)(=O)C2=CC=C(C=C2)NCS(=O)O,C14H16N2O6S3
sulindac,DB00605,CC\1=C(C2=C(/C1=C\C3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O,C20H17FO3S
sumatriptan,DB00669,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,C14H21N3O2S
sunitinib,DB01268,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,C22H27FN4O2
t3,DB00279,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)O)N)I)I)O,C15H12I3NO4
t4,DB00451,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)C[C@@H](C(=O)O)N,C15H11I4NO4
tao,DB13179,C[C@@H]1C[C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](C[C@@]3(CO3)C(=O)[C@@H]([C@H]([C@H]([C@H](OC(=O)[C@@H]([C@H]([C@@H]2C)O[C@H]4C[C@@H]([C@H]([C@@H](O4)C)OC(=O)C)OC)C)C)C)OC(=O)C)C)C)OC(=O)C)N(C)C,C41H67NO15
thc,DB00470,CCCCCC1=CC(=C2[C@@H]3C=C(CC[C@H]3C(OC2=C1)(C)C)C)O,C21H30O2
tmp,DB01643,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)O,C10H15N2O8P
tacrolimus,DB00864,C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](/C=C(/C1)\C)CC=C)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC,C44H69NO12
tadalafil,DB00820,CN1CC(=O)N2[C@@H](C1=O)CC3=C([C@H]2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36,C22H19N3O4
tamoxifen,DB00675,CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3,C26H29NO
telithromycin,DB00976,CC[C@@H]1[C@@]2([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H](C(=O)[C@H](C(=O)O1)C)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=C4)C5=CN=CC=C5)C,C43H65N5O10
terbinafine,DB00857,CC(C)(C)C#C/C=C/CN(C)CC1=CC=CC2=CC=CC=C21,C21H25N
terfenadine,DB00342,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,C32H41NO2
tetracycline,DB00759,C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,C22H24N2O8
thalidomide,DB01041,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,C13H10N2O4
theobromine,DB01412,CN1C=NC2=C1C(=O)NC(=O)N2C,C7H8N4O2
theophylline,DB00277,CN1C2=C(C(=O)N(C1=O)C)NC=N2,C7H8N4O2
thiabendazole,DB00730,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,C10H7N3S
thiamine,DB00152,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,C12H17N4OS
thioguanine,DB00352,C1=NC2=C(N1)C(=S)N=C(N2)N,C5H5N5S
thioridazine,DB00679,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,C21H26N2S2
thyroxine,DB00451,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)C[C@@H](C(=O)O)N,C15H11I4NO4
tiagabine,DB00906,CC1=C(SC=C1)C(=CCCN2CCC[C@H](C2)C(=O)O)C3=C(C=CS3)C,C20H25NO2S2
ticagrelor,DB08816,CCCSC1=NC(=C2C(=N1)N(N=N2)[C@@H]3C[C@@H]([C@H]([C@H]3O)O)OCCO)N[C@@H]4C[C@H]4C5=CC(=C(C=C5)F)F,C23H28F2N6O4S
ticlopidine,DB00208,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl,C14H14ClNS
tolazamide,DB00839,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,C14H21N3O3S
tolbutamide,DB01124,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,C12H18N2O3S
tramadol,DB00193,CN(C)C[C@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O,C16H25NO2
triamterene,DB00384,C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N,C12H11N7
triazolam,DB00897,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl,C17H12Cl2N4
trilostane,DB01108,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC[C@]45[C@@]3(CC(=C([C@H]4O5)O)C#N)C,C20H27NO3
trimethoprim,DB00440,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,C14H18N4O3
triprolidine,DB00427,CC1=CC=C(C=C1)/C(=C\CN2CCCC2)/C3=CC=CC=N3,C19H22N2
urinary acidifying,,,
valdecoxib,DB00580,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,C16H14N2O3S
valdecoxib 10 mg,DB00580,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,C16H14N2O3S
valproate,DB00313,CCCC(CCC)C(=O)O,C8H16O2
valproic acid,DB00313,CCCC(CCC)C(=O)O,C8H16O2
vardenafil,DB00862,CCCC1=NC(=C2N1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C,C23H32N6O4S
vecuronium,DB01339,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1N4CCCCC4)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C,C34H57N2O4
venlafaxine,DB00285,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O,C17H27NO2
verapamil,DB00661,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,C27H38N2O4
vindesine,DB00309,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O,C43H55N5O7
vitamin b1,DB00152,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,C12H17N4OS
vitamin b2,DB00140,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO)O)O)O,C17H20N4O6
vitamin b3,DB00627,C1=CC(=CN=C1)C(=O)O,C6H5NO2
vitamin d2,DB00153,C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,C28H44O
vitamin d3,DB00169,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,C27H44O
vitamin e,DB00163,CC1=C(C2=C(CC[C@@](O2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C1O)C)C,C29H50O2
warfarin,DB00682,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,C19H16O4
zdv,DB00495,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],C10H13N5O4
zalcitabine,DB00943,C1C[C@@H](O[C@@H]1CO)N2C=CC(=NC2=O)N,C9H13N3O3
zidovudine,DB00495,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],C10H13N5O4
a-methyldopa,DB00968,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N,C10H13NO4
abatacept,DB01281,,C3498H5458N922O1090S32
acenocoumarol,DB01418,CC(=O)CC(C1=CC=C(C=C1)[N+](=O)[O-])C2=C(C3=CC=CC=C3OC2=O)O,C19H15NO6
acetic acid,DB03166,CC(=O)O,C2H4O2
acetophenazine,DB01063,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)CCO,C23H29N3O2S
acetyl-l-carnitine,DB08842,CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,C9H17NO4
acetylcholine chloride,DB00121,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,C10H16N2O3S
activated charcoal,DB09278,C,C
adefovir dipivoxil,DB00718,CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C(N=CN=C21)N)OCOC(=O)C(C)(C)C,C20H32N5O8P
adrenaline,DB00668,CNC[C@@H](C1=CC(=C(C=C1)O)O)O,C9H13NO3
albendazole,DB00518,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,C12H15N3O2S
alendronate,DB00630,C(CC(O)(P(=O)(O)O)P(=O)(O)O)CN,C4H13NO7P2
alfentanil,DB00802,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC,C21H32N6O3
alfentanyl,DB00802,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC,C21H32N6O3
allopurinol sodium,DB00437,C1=NNC2=C1C(=O)NC=N2,C5H4N4O
almotriptan,DB00918,CN(C)CCC1=CNC2=C1C=C(C=C2)CS(=O)(=O)N3CCCC3,C17H25N3O2S
alosetron,DB00969,CC1=C(N=CN1)CN2CCC3=C(C2=O)C4=CC=CC=C4N3C,C17H18N4O
alpha interferon,DB05258,,
alpha-lipoic acid,DB00166,C1CSS[C@@H]1CCCCC(=O)O,C8H14O2S2
alprostadil,DB00770,CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)O)O)O,C20H34O5
altretamine,DB00488,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,C9H18N6
aluminum hydoxide,DB01370,[Al],Al
aluminum hydroxide,DB06723,[OH-].[OH-].[OH-].[Al+3],AlH3O3
amikacin,DB00479,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1NC(=O)[C@H](CCN)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)O)N,C22H43N5O13
amiloride,DB00594,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N,C6H8ClN7O
aminocaproic acid,DB00513,C(CCC(=O)O)CCN,C6H13NO2
aminopyrine,DB01424,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C,C13H17N3O
amitriptyline hcl,DB00321,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,C20H23N
amlodipine,DB00381,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,C20H25ClN2O5
ammonium chloride,DB06767,[NH4+].[Cl-],ClH4N
amoxapine,DB00543,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,C17H16ClN3O
amphetamines,DB00182,CC(CC1=CC=CC=C1)N,C9H13N
amrinone,DB01427,C1=CN=CC=C1C2=CNC(=O)C(=C2)N,C10H9N3O
amyl nitrite,DB01612,CCCCCON=O,C5H11NO2
amylase,DB00085,,
anesthesia,DB00281,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,C14H22N2O
anesthetics,DB00281,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,C14H22N2O
anileridine,DB00913,CCOC(=O)C1(CCN(CC1)CCC2=CC=C(C=C2)N)C3=CC=CC=C3,C22H28N2O2
anisindione,DB01125,COC1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O,C16H12O3
antacids,DB01377,[O-2].[Mg+2],MgO
anti-arrhythmic,,,
antiarrhythmic,,,
anticholinergic,DB00122,C[N+](C)(C)CCO,C5H14NO
anticoagulant,DB00173,C1=NC2=NC=NC(=C2N1)N,C5H5N5
antidepressants,DB00458,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,C19H24N2
antiretroviral nucleoside analogues,DB00495,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],C10H13N5O4
antithrombin iii,DB11598,,
apomorphine,DB00714,CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O,C17H17NO2
arbutamine,DB01102,C1=CC(=CC=C1CCCCNC[C@@H](C2=CC(=C(C=C2)O)O)O)O,C18H23NO4
ardeparin,DB00407,,
asparaginase,DB00023,,C1377H2208N382O442S17
atazanavir,DB01072,CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)[C@H](CN(CC2=CC=C(C=C2)C3=CC=CC=N3)NC(=O)[C@H](C(C)(C)C)NC(=O)OC)O)NC(=O)OC,C38H52N6O7
atenolol,DB00335,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,C14H22N2O3
atovaquone,DB01117,C1CC(CCC1C2=CC=C(C=C2)Cl)C3=C(C4=CC=CC=C4C(=O)C3=O)O,C22H19ClO3
atropine sulfate,DB00572,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,C17H23NO3
bacitracin,DB00626,CC[C@H](C)[C@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCCCC[C@@H](C(=O)N[C@@H](C(=O)N1)CCCN)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CSC(=N2)[C@H]([C@@H](C)CC)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4,C66H103N17O16S
baclofen,DB00181,C1=CC(=CC=C1C(CC(=O)O)CN)Cl,C10H12ClNO2
barbiturates,DB08844,C12=C(NC(=O)N1)NC(=O)NC2=O,C5H4N4O3
benzocaine,DB00825,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C10H20O
benzodiazepines,DB12537,C1=CC=C2C(=C1)C=CC=NN2,C9H8N2
bepridil hydrochloride,DB00121,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,C10H16N2O3S
beta blockers,,,
beta-adrenergic blocking agents,DB00381,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,C20H25ClN2O5
beta-blocking,,,
beta-carotene,DB06755,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(CCCC2(C)C)C)\C)\C)/C)/C,C40H56
beta-interferon,,,
bethanechol,DB01019,CC(C[N+](C)(C)C)OC(=O)N,C7H17N2O2
bexarotene,DB00307,CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C,C24H28O2
bezafibrate,DB01393,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl,C19H20ClNO4
bishydroxy-coumarin,DB00778,CC[C@@H]1[C@@]([C@@H]([C@H](/C(=N/OCOCCOC)/[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,C41H76N2O15
bishydroxycoumarin,DB00778,CC[C@@H]1[C@@]([C@@H]([C@H](/C(=N/OCOCCOC)/[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,C41H76N2O15
bitolterol,DB00901,CC1=CC=C(C=C1)C(=O)OC2=C(C=C(C=C2)C(CNC(C)(C)C)O)OC(=O)C3=CC=C(C=C3)C,C28H31NO5
bivalirudin,DB00006,CC[C@H](C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CC(C)C)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(=O)N)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]5CCCN5C(=O)[C@@H](CC6=CC=CC=C6)N,C98H138N24O33
bleomycin,DB00290,CC1=C(N=C(N=C1N)[C@H](CC(=O)N)NC[C@@H](C(=O)N)N)C(=O)N[C@@H]([C@H](C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)N[C@H](C)[C@H]([C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O,C55H84N17O21S3
brinzolamide,DB01194,CCN[C@H]1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)CCCOC,C12H21N3O5S3
bromelains,DB13281,,
bromocriptine,DB01200,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O,C32H40BrN5O5
budesonide,DB01222,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,C25H34O6
bupropion,DB01156,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C,C13H18ClNO
buspirone,DB00490,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,C21H31N5O2
buspirone hcl,DB00490,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,C21H31N5O2
buspirone hydrochloride,DB00490,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,C21H31N5O2
busulfan,DB01008,CS(=O)(=O)OCCCCOS(=O)(=O)C,C6H14O6S2
butenafine hcl,DB01091,CC(C)(C)C1=CC=C(C=C1)CN(C)CC2=CC=CC3=CC=CC=C32,C23H27N
butorphanol,DB00611,C1CC[C@]2([C@@H]3CC4=C([C@@]2(C1)CCN3CC5CCC5)C=C(C=C4)O)O,C21H29NO2
cabergoline,DB00248,CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](CC3=CNC4=CC=CC2=C34)N(C1)CC=C,C26H37N5O2
calcium acetate,DB00258,CC(=O)[O-].CC(=O)[O-].[Ca+2],C4H6CaO4
calcium carbonate,DB06724,C(=O)([O-])[O-].[Ca+2],CCaO3
calcium channel,DB01373,[Ca],Ca
calcium chloride,DB01164,[Cl-].[Cl-].[Ca+2],CaCl2
