,name,id,smiles,formula
961,nandrolone,DB13169,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@H]34,C18H26O2
962,naproxen sodium,DB00788,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,C14H14O3
963,naratriptan,DB00952,CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C,C17H25N3O2S
964,nateglinide,DB00731,CC(C)C1CCC(CC1)C(=O)N[C@H](CC2=CC=CC=C2)C(=O)O,C19H27NO3
965,nefazadone,None,None,None
966,neomycin sulfate,DB00994,None,None
967,neostigmine,DB01400,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C,C12H19N2O2
968,neuroleptic,None,None,None
969,niacinamide,DB02701,C1=CC(=CN=C1)C(=O)N,C6H6N2O
970,nicardipine,DB00622,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC,C26H29N3O6
971,nicotinamide,DB00158,C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N,C19H19N7O6
972,nilutamide,DB00665,CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C,C12H10F3N3O4
973,nisoldipine,DB00401,CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,C20H24N2O6
974,nitazoxanide,DB00507,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],C12H9N3O5S
975,nitrates,DB14049,[N+](=O)([O-])[O-],NO3
976,nitrite,DB12529,N(=O)[O-],NO2
977,nitroferricyanide,DB00325,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[N-]=O.[Fe+4],C5FeN6O
978,nitrogen mustard,DB00888,CN(CCCl)CCCl,C5H11Cl2N
979,nitroprusside,DB00325,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[N-]=O.[Fe+4],C5FeN6O
980,nitrous oxide,DB06690,[N-]=[N+]=O,N2O
981,nizatidine,DB00585,CN/C(=C\[N+](=O)[O-])/NCCSCC1=CSC(=N1)CN(C)C,C12H21N5O2S2
982,nondepolarizing agents,DB00381,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,C20H25ClN2O5
983,nonheme iron,DB00115,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]4([C@H]([C@@H]5[C@]6([C@@]([C@@H](/C(=C(/C7=N/C(=C\C8=N/C(=C(\C4=N5)/C)/[C@H](C8(C)C)CCC(=O)N)/[C@H]([C@]7(C)CC(=O)N)CCC(=O)N)\C)/[N-]6)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+3],C63H88CoN14O14P
984,nonsteroidal anti-inflammatory,None,None,None
985,noradrenaline,DB00368,C1=CC(=C(C=C1[C@H](CN)O)O)O,C8H11NO3
986,norethandrolone,DB12787,CC[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C)O,C20H30O2
987,norethindrone acetate,DB00717,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,C20H26O2
988,norgestrel,DB09389,CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,C21H28O2
989,nortriptyline,DB00540,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,C19H21N
990,nortriptyline hydrochloride,DB00540,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,C19H21N
991,octreotide,DB00104,C[C@H]([C@H]1C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)[C@@H](CC5=CC=CC=C5)N)C(=O)N[C@H](CO)[C@@H](C)O)O,None
992,ofloxacin,DB01165,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,C18H20FN3O4
993,olsalazine,DB01250,C1=CC(=C(C=C1N=NC2=CC(=C(C=C2)O)C(=O)O)C(=O)O)O,C14H10N2O6
994,ondansetron,DB00904,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,C18H19N3O
995,orphenadrine,DB01173,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C,C18H23NO
996,ouabain,DB01092,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2C[C@H]([C@@]3([C@@H]4[C@@H](CC[C@@]3(C2)O)[C@]5(CC[C@@H]([C@]5(C[C@H]4O)C)C6=CC(=O)OC6)O)CO)O)O)O)O,C29H44O12
997,oxacillin,DB00713,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,C19H19N3O5S
998,oxaprozin,DB00991,C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3,C18H15NO3
999,oxazepam,DB00842,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,C15H11ClN2O2
1000,oxcarbazepine,DB00776,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N,C15H12N2O2
1001,oxipurinol,DB05262,C1=NNC2=C1C(=O)NC(=O)N2,C5H4N4O2
1002,oxolinic acid,DB13627,CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O,C13H11NO5
1003,oxybutynin,DB01062,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O,C22H31NO3
1004,oxybutynin chloride,DB01062,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O,C22H31NO3
1005,oxycodone,DB00497,CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)O,C18H21NO4
1006,oxycodone hydrochloride,DB00497,CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)O,C18H21NO4
1007,oxygen,DB09140,O=O,O2
1008,oxymetazoline,DB00935,CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C,C16H24N2O
1009,oxymetholone,DB06412,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(C/C(=C/O)/C(=O)C4)C,C21H32O3
1010,oxymorphone,DB01192,CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O,C17H19NO4
1011,oxyphenbutazone,DB03585,CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3,C19H20N2O3
1012,oxytetracycline,DB00595,C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O,C22H24N2O9
1013,p-aminosalicylic acid,DB00233,C1=CC(=C(C=C1N)O)C(=O)O,C7H7NO3
1014,palonosetron,DB00377,C1C[C@@H]2CN(C(=O)C3=CC=CC(=C23)C1)[C@@H]4CN5CCC4CC5,C19H24N2O
1015,pancreatin,DB00085,None,None
1016,pancuronium,DB01337,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1[N+]4(CCCCC4)C)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C,C35H60N2O4
1017,panobinostat,DB06603,CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)/C=C/C(=O)NO,C21H23N3O2
1018,papaverine,DB01113,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC,C20H21NO4
1019,para-aminosalicylic acid,DB00233,C1=CC(=C(C=C1N)O)C(=O)O,C7H7NO3
1020,paracetamol,DB00316,CC(=O)NC1=CC=C(C=C1)O,C8H9NO2
1021,paraldehyde,DB09117,CC1OC(OC(O1)C)C,C6H12O3
1022,pargyline,DB01626,CN(CC#C)CC1=CC=CC=C1,C11H13N
1023,paricalcitol,DB00910,C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C3C[C@H](C[C@@H](C3)O)O)C,C27H44O3
1024,pectin,DB11158,None,None
1025,peginterferon,DB00008,None,None
1026,pegvisomant,DB00082,None,C990H1532N262O300S7
1027,pemoline,DB01230,C1=CC=C(C=C1)C2C(=O)N=C(O2)N,C9H8N2O2
1028,penciclovir,DB00299,C1=NC2=C(N1CCC(CO)CO)N=C(NC2=O)N,C10H15N5O3
1029,penicillamine,DB00859,CC(C)([C@H](C(=O)O)N)S,C5H11NO2S
1030,penicillin,DB00301,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,C19H17ClFN3O5S
1031,penicillin g,DB01053,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,C16H18N2O4S
1032,penicillin v,DB00417,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)O)C,C16H18N2O5S
1033,penicillins,None,None,None
1034,pentagastrin,DB00183,CC(C)(C)OC(=O)NCCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N,C37H49N7O9S
1035,pentazocine,DB00652,C[C@H]1[C@H]2CC3=C([C@@]1(CCN2CC=C(C)C)C)C=C(C=C3)O,C19H27NO
1036,pentobarbital,DB00312,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,C11H18N2O3
1037,pentostatin,DB00552,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC=NC[C@H]3O)CO)O,C11H16N4O4
1038,pentoxifylline,DB00806,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,C13H18N4O3
1039,perchlorate,DB03138,[O-]Cl(=O)(=O)=O,ClO4
1040,pergolide mesylate,DB01186,CCCN1C[C@@H](C[C@H]2[C@H]1CC3=CNC4=CC=CC2=C34)CSC,C19H26N2S
1041,perindopril,DB00790,CCC[C@@H](C(=O)OCC)N[C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)O,C19H32N2O5
1042,perphenazine,DB00850,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,C21H26ClN3OS
1043,pertechnetate,DB09314,O.O.O.O.[98Tc],H8O4Tc
1044,phenacemide,DB01121,C1=CC=C(C=C1)CC(=O)NC(=O)N,C9H10N2O2
1045,phenelzine,DB00780,C1=CC=C(C=C1)CCNN,C8H12N2
1046,phenelzine sulfate,DB00780,C1=CC=C(C=C1)CCNN,C8H12N2
1047,phenformin,DB00914,C1=CC=C(C=C1)CCN=C(N)N=C(N)N,C10H15N5
1048,phenobarbital sodium,DB01174,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,C12H12N2O3
1049,phenobarbitone,DB01174,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,C12H12N2O3
1050,phenprocoumon,DB00946,CCC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,C18H16O3
1051,phentermine hydrochloride,DB00191,CC(C)(CC1=CC=CC=C1)N,C10H15N
1052,phentolamine,DB00692,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O,C17H19N3O
1053,phenylephrine,DB00388,CNC[C@@H](C1=CC(=CC=C1)O)O,C9H13NO2
1054,phenylpropanolamine,DB00397,C[C@@H]([C@@H](C1=CC=CC=C1)O)N,C9H13NO
1055,phenytoin sodium,DB00252,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,C15H12N2O2
1056,phenytoins,DB00252,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,C15H12N2O2
1057,phosphate,DB14503,None,None
1058,pioglitazone,DB01132,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,C19H20N2O3S
1059,piperacillin,DB00319,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,C23H27N5O7S
1060,piperazine,DB00592,C1CNCCN1,C4H10N2
1061,piroxicam,DB00554,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,C15H13N3O4S
1062,polymyxin b,DB00781,CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)[C@@H](C)O,C56H98N16O13
1063,potassium chloride,DB00761,[Cl-].[K+],ClK
1064,pralidoxime,DB00733,C[N+]1=CC=CC=C1/C=N/O,C7H9N2O
1065,pramipexole,DB00413,CCCN[C@H]1CCC2=C(C1)SC(=N2)N,C10H17N3S
1066,prasugrel,DB06209,CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4,C20H20FNO3S
1067,prazosin,DB00457,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,C19H21N5O4
1068,prednisolone sodium succinate,DB00860,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O,C21H28O5
1069,procaine,DB00721,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,C13H20N2O2
1070,procaine hydrochloride,DB00721,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,C13H20N2O2
1071,procarbazine,DB01168,CC(C)NC(=O)C1=CC=C(C=C1)CNNC,C12H19N3O
1072,prochlorperazine,DB00433,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,C20H24ClN3S
1073,prochlorperazine edisylate,DB00433,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,C20H24ClN3S
1074,progestin,DB01431,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(CC=C)O)CCC4=CCCC[C@H]34,C21H32O
1075,promazine,DB00420,CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31,C17H20N2S
1076,propafenone,DB01182,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O,C21H27NO3
1077,propofol,DB00818,CC(C)C1=C(C(=CC=C1)C(C)C)O,C12H18O
1078,propoxyphene hydrochloride,DB00647,CCC(=O)O[C@](CC1=CC=CC=C1)(C2=CC=CC=C2)[C@H](C)CN(C)C,C22H29NO2
1079,prostaglandin f2alpha,DB00649,CC1=CN(C(=O)NC1=O)[C@H]2C=C[C@H](O2)CO,C10H12N2O4
1080,protamine,DB13700,None,None
1081,protriptyline,DB00344,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13,C19H21N
1082,pseudoephedrine,DB00852,C[C@@H]([C@H](C1=CC=CC=C1)O)NC,C10H15NO
1083,pyridoxine,DB00165,CC1=NC=C(C(=C1O)CO)CO,C8H11NO3
1084,pyrilamine,DB06691,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2,C17H23N3O
1085,quetiapine,DB01224,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,C21H25N3O2S
1086,quinupristin,DB01369,CC[C@@H]1C(=O)N2CCC[C@H]2C(=O)N([C@H](C(=O)N3C[C@H](C(=O)C[C@H]3C(=O)N[C@H](C(=O)O[C@@H]([C@@H](C(=O)N1)NC(=O)C4=C(C=CC=N4)O)C)C5=CC=CC=C5)CS[C@@H]6CN7CCC6CC7)CC8=CC=C(C=C8)N(C)C)C,C53H67N9O10S
1087,radiopertechnetate,None,None,None
1088,raloxifene,DB00481,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,C28H27NO4S
1089,ramipril,DB00178,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)O,C23H32N2O5
1090,rapamycin,DB00877,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)/C)O)OC)C)C)/C)OC,C51H79NO13
1091,receptor,DB00026,None,C759H1186N208O232S10
1092,reserpine,DB00206,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,C33H40N2O9
1093,resorcinol,DB11085,C1=CC(=CC(=C1)O)O,C6H6O2
1094,retapamulin,DB01256,C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@@]1([C@@H](C[C@@]([C@H]([C@@H]3C)O)(C)C=C)OC(=O)CSC4C[C@H]5CC[C@@H](C4)N5C)C,C30H47NO4S
1095,retinyl acetate,DB14511,CC(=O)[O-],C2H3O2
1096,rifamycin,DB11753,C[C@H]1/C=C/C=C(\C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C,C37H47NO12
1097,rifapentin,DB01201,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C=N/N5CCN(CC5)C6CCCC6)/C,C47H64N4O12
1098,rifapentine,DB01201,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C=N/N5CCN(CC5)C6CCCC6)/C,C47H64N4O12
1099,rimantadine,DB00478,CC(C12CC3CC(C1)CC(C3)C2)N,C12H21N
1100,risperidone,DB00734,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,C23H27FN4O2
1101,rivastigmine tartrate,DB00989,CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C,C14H22N2O2
1102,rocuronium,DB00728,CC(=O)O[C@H]1[C@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(C[C@@H]([C@H](C4)O)N5CCOCC5)C)C)[N+]6(CCCC6)CC=C,C32H53N2O4
1103,rocuronium bromide,DB00728,CC(=O)O[C@H]1[C@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(C[C@@H]([C@H](C4)O)N5CCOCC5)C)C)[N+]6(CCCC6)CC=C,C32H53N2O4
1104,rosiglitazone,DB00412,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3,C18H19N3O3S
1105,rosuvastatin,DB01098,CC(C)C1=NC(=NC(=C1/C=C/[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,C22H28FN3O6S
1106,roxithromycin,DB00778,CC[C@@H]1[C@@]([C@@H]([C@H](/C(=N/OCOCCOC)/[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,C41H76N2O15
1107,salbutamol,DB01001,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,C13H21NO3
1108,salicylate,DB00233,C1=CC(=C(C=C1N)O)C(=O)O,C7H7NO3
1109,salsalate,DB01399,C1=CC=C(C(=C1)C(=O)OC2=CC=CC=C2C(=O)O)O,C14H10O5
1110,secobarbital,DB00418,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,C12H18N2O3
1111,selegiline hydrochloride,DB01037,C[C@H](CC1=CC=CC=C1)N(C)CC#C,C13H17N
1112,selenium,DB11127,O[Se](=O)O,H2O3Se
1113,sertindole,DB06144,C1CN(CCC1C2=CN(C3=C2C=C(C=C3)Cl)C4=CC=C(C=C4)F)CCN5CCNC5=O,C24H26ClFN4O
1114,sevoflurane,DB01236,C(OC(C(F)(F)F)C(F)(F)F)F,C4H3F7O
1115,silver,DB12965,[Ag],Ag
1116,simethicone,DB09512,CO[Si](C)(C)O[Si](C)(C)C.O=[Si]=O,C6H18O4Si3
1117,simeticone,DB09512,CO[Si](C)(C)O[Si](C)(C)C.O=[Si]=O,C6H18O4Si3
1118,sitagliptin,DB01261,C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)C[C@@H](CC3=CC(=C(C=C3F)F)F)N,C16H15F6N5O
1119,sodium acid phosphate,DB09449,OP(=O)(O)[O-].[Na+],H2NaO4P
1120,sodium bicarbonate,DB01390,C(=O)(O)[O-].[Na+],CHNaO3
1121,sodium citrate,DB09154,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+],C6H5Na3O7
1122,sodium colistemethate,None,None,None
1123,sodium colistimethate,DB01111,CCC(C)CCCCC(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC(C(C)O)C(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCNCS(=O)(=O)[O-])CC(C)C)CC(C)C)CCNCS(=O)(=O)[O-])CCNCS(=O)(=O)[O-])C(C)O,C58H105N16O28S5
1124,sodium fluorescein,DB00693,C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)O)OC5=C3C=CC(=C5)O,C20H12O5
1125,sodium iodide i131,DB09420,[123I-],I
1126,sodium nitroprusside,DB00325,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[N-]=O.[Fe+4],C5FeN6O
1127,sodium polystyrene sulfonate,DB01344,None,None
1128,sodium salicylate,DB00936,C1=CC=C(C(=C1)C(=O)O)O,C7H6O3
1129,sodium valproate,DB00313,CCCC(CCC)C(=O)O,C8H16O2
1130,solifenacin,DB01591,C1CN2CCC1[C@H](C2)OC(=O)N3CCC4=CC=CC=C4[C@@H]3C5=CC=CC=C5,C23H26N2O2
1131,somatostatin,DB09099,C[C@H]([C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)CC(=O)N)CCCCN)NC(=O)CNC(=O)[C@H](C)N)C(=O)O)CO)[C@@H](C)O)CC6=CC=CC=C6)O,C76H104N18O19S2
1132,sotalol,DB00489,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,C12H20N2O3S
1133,sparfloxacin,DB01208,C[C@@H]1CN(C[C@@H](N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,C19H22F2N4O3
1134,spironolactone,DB00421,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]5([C@]4(CC3)C)CCC(=O)O5)C,C24H32O4S
1135,stanozolol,DB06718,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(CC5=C(C4)NN=C5)C,C21H32N2O
1136,streptomycin,DB01082,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O,C21H39N7O12
1137,succinylcholine,DB00202,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,C14H30N2O4
1138,succinylcholine chloride,DB00202,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,C14H30N2O4
1139,sulfadoxine,DB01299,COC1=C(N=CN=C1OC)NS(=O)(=O)C2=CC=C(C=C2)N,C12H14N4O4S
1140,sulfasalazine,DB00795,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,C18H14N4O5S
1141,sulfinpyrazone,DB01138,C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4,C23H20N2O3S
1142,sulfisoxazole,DB00263,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N,C11H13N3O3S
1143,sulfonylurea,DB00839,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,C14H21N3O3S
1144,sulfur,DB00640,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,C10H13N5O4
1145,sulphasalazine,DB00207,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O,C38H72N2O12
1146,sulphenazole,DB00819,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,C4H6N4O3S2
1147,sumatriptan succinate,DB00669,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,C14H21N3O2S
1148,suprofen,DB00870,CC(C1=CC=C(C=C1)C(=O)C2=CC=CS2)C(=O)O,C14H12O3S
1149,surfactant,DB04897,None,C 126 H 238 N 26 O 22 
1150,suxamethonium chloride,DB00121,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,C10H16N2O3S
1151,sympathomimetic,None,None,None
1152,t1,DB00041,None,C690H1115N177O202S6
1153,tacrine,DB00382,C1CCC2=NC3=CC=CC=C3C(=C2C1)N,C13H14N2
